-0.166X129-0.165X130-0.164X128-0.16X127-0.155X131...,0.159X37+0.159X36+0.153X67+0.152X68-0.15X53...,-0.142X43+0.142X59-0.141X42+0.141X60+0.139X58...,'-0.162X91-0.162X92+0.16 X76+0.159X77-0.157X121...',-0.233X16-0.232X17-0.231X15-0.229X14-0.227X18...,-0.162X140-0.162X139-0.161X138-0.16X141-0.159X48...,-0.151X152-0.148X151-0.147X153-0.14X150-0.139X24...,0.156X168+0.156X167+0.153X169+0.153X166+0.149X165...,-0.18X5-0.172X4-0.172X6-0.153X7-0.152X3...,-0.15X153-0.145X154-0.144X152-0.137X95-0.135X96...,-0.158X99-0.156X98-0.155X100-0.151X101-0.147X102...,-0.132X134-0.13X135+0.128X117-0.126X133-0.126X28...,-0.173X167-0.168X168+0.165X70+0.164X69-0.164X166...,0.194X175+0.193X174+0.182X3+0.181X4+0.179X176...,0.188X174+0.184X175+0.172X173+0.167X161+0.167X160...,'0.141X137+0.14 X103+0.137X138+0.133X102-0.131X41...',0.202X163+0.195X164+0.174X162-0.166X102+0.164X165...,-0.182X43-0.175X44+0.174X51+0.169X50-0.156X42...,0.192X24+0.187X25+0.162X23-0.161X131-0.158X130...,0.244X32+0.237X33+0.213X31+0.209X47+0.198X46...,0.174X28-0.172X107-0.171X108+0.163X27+0.163X42...,'-0.185X89+0.18 X96-0.178X90+0.176X97-0.162X153...',0.239X60-0.216X66+0.214X61+0.213X59-0.204X67...,-0.201X2-0.192X1-0.19X3-0.181X158-0.169X157...,-0.165X80-0.16X79+0.152X74+0.149X10+0.147X73...,'0.193X147+0.19 X146-0.176X139-0.166X138-0.162X140...',0.196X63+0.186X62+0.168X78-0.165X70+0.164X64...,0.193X151+0.188X152+0.158X129+0.157X150-0.154X102...,-0.223X125-0.208X124+0.204X119+0.204X118-0.191X126...,-0.153X83-0.152X22-0.146X82-0.14X23-0.14X167...,-0.2X88-0.197X87+0.192X135+0.183X82+0.181X134...,0.194X121-0.186X92-0.186X91-0.183X115-0.183X114...,-0.195X27-0.174X28-0.174X26-0.172X48-0.171X177...,0.252X1+0.228X2-0.198X7-0.186X8+0.157X3...,-0.216X58-0.196X57+0.194X52+0.187X64+0.182X63...,-0.203X178-0.184X96-0.18X97-0.162X177+0.159X172...,0.223X1+0.207X178-0.187X6+0.167X11-0.159X5...,0.167X178-0.153X144-0.146X145+0.145X139+0.134X140...,-0.168X151+0.164X146-0.151X132-0.149X141+0.147X24...,y
-0.014283,-0.025039,0.56448,0.863116,0.054665,0.392079,-0.040996,0.255147,-0.196934,-0.046536,-0.011073,0.272548,-0.161462,-0.490896,-0.401621,-1.056611,0.834134,0.40412,0.963839,0.144363,0.369982,-0.205192,-0.22791,0.820994,-0.013004,-0.314203,-1.70519,-0.995945,0.082136,1.098206,-0.569639,-0.649932,0.960472,0.000423,0.329771,0.274891,-0.122818,0.099326,-0.296918,4
-3.855201,-18.139733,-3.592905,5.016779,-3.38969,4.529689,-0.192825,1.520506,-5.202584,0.456861,-2.481657,1.983943,-3.870424,11.517668,-14.685541,3.841317,-2.757014,-7.501344,-5.795237,1.977361,16.179675,8.068089,10.59278,7.943032,-1.317973,-0.03176,1.656028,6.622399,-7.507269,-4.366875,-1.228744,-0.276235,8.39395,-1.251871,-4.757368,7.498997,1.083301,1.000353,0.29248,1
-0.386849,0.302724,0.408554,0.351058,0.752435,0.725946,1.457033,-1.529018,0.262042,0.456368,0.289446,0.642764,-0.021366,-0.002752,-0.159638,-0.056188,0.072092,-0.056094,0.357235,-0.006701,0.348124,0.066965,-0.243659,0.071814,-0.384662,-0.309215,0.023784,-0.069648,-0.018442,0.013345,-0.059981,0.128246,0.065823,-0.057803,-0.083393,0.041933,0.072629,0.024961,0.037342,2
1.092003,2.105685,-1.196623,1.280702,3.186683,-1.981457,-0.01607,0.45576,-0.680745,1.548178,1.030362,1.843643,0.985142,0.187827,-0.509491,-1.358458,-3.196216,2.632244,-0.625635,-0.254303,-1.65994,1.163177,1.355447,1.594453,1.22787,-1.419031,-2.370229,2.513642,2.551016,-2.121456,2.398648,1.731326,0.130058,1.481465,1.639344,1.477552,-1.86171,-0.1109,0.781287,1
-0.634953,-0.420311,0.116213,-0.33665,-0.222171,-1.072429,-0.901303,2.123998,0.429789,-0.615941,-0.885912,0.251149,1.595236,-0.596364,0.228159,-1.111187,0.037957,-0.224166,0.074072,-0.056588,0.005384,-0.387016,-0.077931,-0.191554,0.108345,0.175237,-0.077285,0.175591,-0.080201,0.18729,-0.056389,-0.20472,0.138324,-0.075743,0.316118,-0.022869,0.061112,0.021097,0.008618,3
0.561109,-0.364546,0.158465,1.234182,-0.677428,-0.205027,-0.333998,0.420938,-0.090039,-0.306696,1.11871,-0.186145,-0.486607,0.522841,-0.103869,-0.674919,0.35958,0.151086,0.867528,1.171577,0.70223,0.190599,0.014063,-0.215046,-0.433833,-0.597704,-0.102251,-0.789391,0.373053,0.471533,0.014177,-0.231179,-0.102915,0.003715,0.062681,-0.13998,0.134289,-0.051126,0.123904,2
-0.274642,0.059968,-0.043267,-0.519623,0.22898,-0.277958,1.2861,0.642966,0.66173,0.122981,-0.701369,0.283312,1.138542,0.343194,0.52771,0.189001,0.796015,0.130665,-0.367139,-0.361397,-0.012,-0.31928,0.876287,-0.418217,-0.368003,-0.147792,0.251852,0.194745,0.070829,0.383684,0.114581,0.269661,0.009428,-0.060905,-0.271666,0.601646,-0.117822,-0.068187,-0.649025,5
-0.526635,0.500914,0.561072,0.415304,0.735729,0.466262,0.119275,0.143728,0.893323,-0.277555,-0.095956,0.825062,0.570231,0.42697,-1.147335,1.237585,0.072182,-0.800198,-0.108012,0.283242,-0.618909,-0.612911,0.228701,-1.067476,0.432345,0.164456,0.475428,-0.049939,-0.014481,0.386319,0.124548,-0.391137,-0.033005,0.025092,0.163862,-0.212271,0.187746,0.120864,-0.021445,5
-0.126913,-1.135209,0.148856,-1.181125,1.447628,-1.77552,-1.249299,1.376804,1.666965,-0.532016,1.567875,-1.223947,-1.875038,1.275798,0.481207,2.255169,1.133893,0.783931,-0.360214,0.143321,0.066304,-0.688454,-0.561486,-0.092136,0.659371,0.020073,0.134244,0.981413,0.373313,0.303993,0.405111,-0.22554,0.295693,-0.572173,-0.443245,-0.19699,0.083953,0.252159,0.047721,5
-0.620329,-0.591573,1.138328,-0.245886,2.111444,-2.463138,-0.644904,-0.999765,1.694991,-2.69407,1.810439,0.076452,0.3361,0.894236,0.278247,2.002385,0.141643,-0.34354,-1.278783,-0.385275,-0.891324,-0.171083,-0.19811,0.243363,0.400147,0.2548,0.737441,0.32029,0.196108,0.967312,0.205223,-0.377534,0.569831,1.034591,-0.022606,-0.083062,0.502633,-0.087874,-0.145793,2
-0.075925,-0.134519,0.687673,-3.510866,-1.153273,0.783272,1.103977,0.345765,-1.430828,1.483926,-0.74404,-0.69686,-1.049432,-0.259719,0.200976,2.496064,0.863809,-0.150593,-0.568594,-1.149772,-1.59091,0.578974,0.170339,0.390378,0.918889,-0.288063,-0.341474,-0.363341,0.491839,0.89597,-0.329918,-0.048735,0.155366,-0.20699,0.157652,-0.406094,0.000747,0.012648,-0.238419,3
0.437246,0.050837,0.070762,-0.172597,0.424719,-0.883525,-0.462388,-0.404313,0.11669,0.473577,-0.042591,0.176615,-0.714003,0.633861,0.385614,-0.963684,0.604614,-0.75986,0.152833,0.19338,0.185968,-0.590723,0.122614,-0.870196,-0.219851,0.472641,-0.269931,-0.322728,-0.223797,-0.756741,-0.118295,-0.201215,-0.631505,0.310944,0.395269,0.320656,0.327981,-0.011797,-0.16461,2
0.143929,0.143616,0.326453,0.175448,1.671925,0.97342,1.784279,-2.553799,-0.296874,1.61052,0.387137,0.179576,-0.338062,-0.232066,-0.443296,0.229763,0.237937,0.034209,0.595954,0.351493,-0.096819,0.622883,-0.102611,0.033667,-0.412019,0.04387,0.236946,-0.074238,0.316163,-0.139676,0.371332,0.467326,0.084319,-0.058592,0.275905,0.566024,-0.193069,-0.180664,-0.225728,5
-0.157996,-0.371617,-1.183751,-0.438043,-0.078831,0.37179,-0.447149,-0.837543,-0.589896,0.394991,-0.674648,-0.604189,1.286459,-1.161751,-0.617545,-1.971741,-1.098624,-0.106746,0.874863,0.849231,0.737486,0.22257,-0.545949,-0.895355,0.199361,0.035084,0.330487,0.092336,0.298929,-0.064427,0.036675,-0.181532,0.084939,-0.479573,-0.161242,0.040436,-0.068084,0.021575,0.090753,3
-0.304701,-0.021904,0.036885,-0.951441,-1.139358,0.291803,-0.760958,1.665343,0.404662,-1.03492,0.778887,1.100371,1.326572,0.446309,-1.596783,-0.443573,-0.898635,-1.519399,-0.833759,0.418516,-1.294351,0.743489,1.018385,-1.432704,0.46903,0.467696,-0.252294,-0.302112,-0.587743,-0.167235,0.425969,0.299196,0.699155,-0.122485,0.39909,0.284182,-0.447959,0.050123,-0.267636,4
0.23595,2.251283,-1.17115,-1.749503,0.403053,-0.970295,1.902193,-1.939768,1.753753,1.868674,0.990372,2.766901,-1.191933,-0.565141,0.588023,0.249441,1.022959,0.303734,0.017003,0.714119,0.976876,0.287148,-0.10549,0.0142,0.80532,-1.018359,0.81449,-0.040978,-0.816135,1.250649,0.988131,0.872169,0.488534,-0.113085,-0.113427,0.083187,-0.706943,0.332829,0.678277,1
0.160529,-0.051074,-0.219404,-1.319935,0.259387,-0.361872,-0.807149,1.532729,-0.880716,0.399986,-1.776705,0.256389,0.08938,-0.179226,0.258684,-0.165531,0.321462,-0.15777,0.399796,-0.017159,0.498065,0.06821,-0.687648,-0.145396,-0.030469,-0.048289,-0.436662,-0.101772,-0.26943,-0.210613,-0.028822,-0.418518,-0.178208,0.081076,0.120406,-0.073382,0.167324,0.180519,0.016538,2
0.63415,0.208663,0.960294,-0.580331,0.409992,0.695406,-0.076835,0.237319,1.04577,-0.112862,-0.268308,1.457671,-1.558443,-0.112418,0.031028,0.433233,0.065453,0.676353,-0.195985,-0.137665,0.613972,0.971629,-0.329917,0.552254,0.052788,-0.707868,-0.807361,-0.286962,0.004021,0.349312,-0.510892,0.576142,-1.079028,0.005679,-0.206396,0.027704,0.066935,0.084734,-0.102836,3
-0.75045,0.439785,-0.958121,-1.168082,-1.002799,-1.299107,-2.590039,1.153735,0.585266,-0.138859,0.375784,-0.642059,-0.084236,-0.380788,1.338684,1.303136,0.165872,-0.677198,0.124565,-1.24034,0.418814,-0.522145,-0.252349,2.832037,-2.198412,-2.912065,-1.131759,-0.430058,1.131641,-1.859556,-0.242431,0.241088,0.692438,-0.548868,-0.978511,-0.713576,0.7354,0.654372,0.295064,4
-0.577569,-0.170849,0.344966,-0.401857,0.190432,-0.93824,-0.062845,0.553485,-0.152411,1.115733,-0.295536,-0.887696,-0.490506,0.254919,0.730203,-1.567263,-0.23182,0.33867,-0.083524,-0.445027,1.164596,0.35021,0.547754,0.465294,0.079802,-0.061758,-0.668033,-0.05191,0.475256,-0.485178,-0.754005,-0.853656,0.49553,0.044205,-0.275348,0.139071,0.231582,0.020807,0.170215,5
0.055728,0.367937,0.291377,0.582539,-0.21668,-0.655611,0.538642,0.479423,-1.585532,-2.056239,-0.829776,0.003393,1.233246,-1.018993,-0.439135,-0.092253,-0.476603,-0.591679,-0.102585,-0.330169,-0.052513,0.125108,0.042604,-0.102862,-0.461851,0.65528,0.13366,0.031306,-0.376679,-0.060193,-0.353401,-0.03759,0.76218,0.206512,0.22152,0.002929,0.015516,-0.251607,0.066214,2
0.776216,0.938974,-1.098583,-1.183141,-1.284144,0.147127,-1.053293,1.967863,0.720799,-1.927936,-0.522483,1.377935,1.284985,0.281896,-1.191985,-1.03788,-1.257319,1.15045,0.609081,1.248666,0.165685,1.278228,0.219216,1.156984,-0.280586,-0.033218,-1.052071,-0.905947,0.628366,1.71024,-0.641664,-0.640374,1.41598,-0.136138,-0.389289,-0.415585,0.53824,-0.694526,-0.168509,2
0.103827,-0.54242,0.294961,0.312726,1.453444,-0.737606,-0.200409,-0.951224,-1.175815,0.939081,1.349806,0.538213,-1.481165,0.96857,0.648338,-0.750758,0.113832,-0.008591,0.464787,0.172848,0.203244,-0.192564,-0.037791,-0.009788,-0.165874,-0.045816,-0.089313,-0.100706,-0.317178,-0.034548,0.083914,-0.102514,0.058064,0.175584,0.08179,0.241598,0.084969,-0.146876,-0.073286,3
-0.571407,-0.163457,-0.619748,0.851751,0.688783,0.131685,-0.454817,-0.635897,0.540504,0.292042,0.694555,0.219725,0.58596,-0.285086,0.180249,0.221268,0.308341,-0.279516,-0.46547,-0.850729,-0.099529,-0.908891,-0.299681,-0.961398,0.007003,0.00834,0.128398,0.878822,-0.249894,-0.533997,0.229885,-0.181458,-0.001808,0.13181,0.154781,0.106495,-0.009797,-0.044966,-0.035148,2
-0.111478,-1.173453,1.193424,-0.233744,1.88756,0.076988,1.373015,-1.784909,4.626784,-3.416509,2.526448,1.250205,-2.288032,1.613123,-0.148738,-4.200204,-1.693556,-1.110251,0.421887,1.259314,-0.805655,0.142816,-0.379499,0.116067,-1.42521,-0.690725,-0.461084,-0.440492,0.097463,0.052062,0.877206,-1.125407,0.672971,0.862161,-0.240486,1.119088,1.253458,0.694405,-0.246793,1
0.487571,0.219978,-0.256795,0.017492,0.704442,-0.552969,-0.157955,-0.485961,-0.126954,0.344926,-0.495896,-0.43752,0.509899,-0.032063,0.091714,0.107213,0.463712,-0.543917,-0.028086,-0.286025,-0.688791,-0.150651,-0.446058,-0.409245,0.306419,-0.155966,0.412517,-0.471579,-0.082224,0.471155,-0.418679,-0.355442,0.330618,-0.02577,-0.352329,-0.005384,-0.10251,-0.08579,-0.132423,4
-0.178358,-0.205918,-0.506663,0.049235,0.56262,-0.500405,0.19339,0.560568,-1.74685,-0.509153,-0.871068,-0.635407,-0.130879,-0.709963,0.036488,1.41492,0.095193,-0.040069,-0.129289,-0.868358,-0.768033,0.033196,-0.045146,0.234073,0.273364,0.126075,-0.097056,0.503123,-0.08217,-0.267591,0.016129,1.06449,-0.309537,-0.582365,0.388321,0.427042,0.259735,-0.109496,0.444813,5
-1.676938,-16.485607,-9.498113,-1.909155,-4.425812,2.350302,0.236699,6.473805,-2.51216,0.574026,3.68575,2.349737,-2.19782,-5.478559,-0.512831,-4.503119,3.748317,-1.343872,-0.712255,-11.522238,-1.404494,-2.512792,1.661876,-1.101188,0.793369,-0.203015,-3.879658,-0.931241,-10.048934,4.357348,-3.498069,-2.901581,8.100784,-4.152512,2.932768,-3.60858,-1.00182,-0.751134,-0.185311,1
0.674105,2.58907,0.974715,2.095908,2.183982,-2.996204,-5.715347,1.118903,-2.223114,-1.589905,1.639444,0.385619,-2.574524,3.456379,2.37513,-2.255069,0.987369,-1.289747,0.754514,-2.043026,-0.805057,-1.095932,-0.577004,-0.449427,0.961698,1.277297,-1.131835,2.113309,-0.602927,-0.676623,1.239274,0.605772,1.423646,-0.572581,0.256546,-0.331361,0.879215,-0.010019,-0.403358,1
0.068498,0.133304,-0.312374,0.111597,-0.034581,0.173922,-0.399686,0.497079,-0.247909,0.197315,0.272133,-0.433049,0.072306,0.10102,-0.232144,0.722938,0.216056,0.061696,-0.141542,-0.118339,0.129432,0.049338,0.15778,-0.263912,-0.226069,0.333759,0.109127,-0.290088,-0.191565,0.050806,-0.268041,-0.202526,-0.181424,-0.043982,0.190594,-0.050406,0.233405,0.1936,-0.19685,5
0.249447,0.489821,-0.691158,0.676411,-0.615716,0.257353,-1.08596,0.924692,-0.918306,0.248134,-0.131516,0.593268,-0.562309,-0.40449,0.82298,-0.397853,-0.179217,0.434249,0.057996,-0.097318,-0.08895,0.289172,-0.151922,-1.036952,0.020449,0.27402,0.361022,0.287376,-0.284638,-0.116503,-0.076216,-0.832497,0.415329,-0.316609,-0.453454,0.145222,-0.5656,0.219277,0.080291,5
-0.118453,0.028671,0.222082,0.204832,1.627088,0.315403,0.466676,-1.747731,0.10247,1.135505,0.63145,0.96161,-0.780504,0.162939,0.282815,-0.124202,-0.045016,0.050222,0.162657,-0.030754,-0.023064,-0.165339,-0.120042,0.058968,0.026553,-0.210864,-0.049336,0.024984,0.039333,-0.009244,0.245769,0.111106,-0.151742,-0.020128,0.116808,0.076382,-0.045205,-0.151787,0.03136,2
0.241402,-0.244714,-0.251675,0.660922,-0.95001,0.022806,-0.706651,1.737939,-0.11576,-1.12987,-0.354358,-0.500344,0.258474,1.216156,0.305487,-0.805699,-0.07372,-0.199795,0.825365,0.055354,0.514014,-0.170523,0.388392,0.0392,-0.468564,0.140026,1.03915,-0.675116,-0.889586,-0.614525,0.335587,0.127657,0.996717,0.809339,-0.730356,-0.264791,-0.563865,-0.317724,0.071103,4
0.291489,-0.502162,0.463338,-0.495563,0.081655,-0.212407,-0.077242,0.56222,-0.010082,0.066442,-0.099701,-0.57702,0.198872,-0.375773,-0.074063,-0.109154,-0.011714,-0.059282,-0.040021,-0.035841,-0.146945,0.086991,0.142651,0.013917,0.059112,0.112843,0.015757,0.004927,0.127025,0.079892,0.018724,-0.104548,-0.02218,-0.158438,-0.08273,-0.061081,0.086982,0.034449,0.044903,3
0.173838,0.705751,0.418987,0.311607,1.280644,1.348097,0.855463,-2.05106,-0.68434,1.398094,1.32766,-0.44553,-1.202676,0.919019,-0.085842,0.584463,0.442881,0.235419,0.323796,0.596191,0.76783,-0.480365,0.139832,0.552312,-0.095551,-0.418187,-0.727817,-0.201577,0.262283,0.55891,-0.19314,-0.351088,-0.131508,-0.030727,0.318621,0.184048,0.047388,-0.498014,-0.050546,5
0.078143,0.037917,-0.258808,-0.288278,-0.178528,0.122852,-0.050224,1.751421,0.195036,-0.171385,0.333026,1.768371,0.790904,-0.283178,0.141,-2.677679,-1.295314,0.30903,0.73756,0.128874,0.002457,0.374507,0.262355,0.058968,-0.129809,0.216802,-0.71812,-0.114503,-0.141369,0.205224,-0.25119,-0.660492,0.703751,-0.1592,-0.412255,0.159881,0.185967,-0.340463,0.01244,2
-0.242344,-0.122238,0.062756,0.146252,0.319305,0.028969,0.198228,-0.190867,0.05628,0.913363,0.155332,0.785686,-0.043311,1.235215,0.38992,1.435229,0.289384,0.085525,-0.475612,-0.679288,-0.299253,-0.042481,0.034072,0.181851,0.367666,-0.210726,-0.06513,-0.061153,0.472496,-0.020489,0.128722,0.089877,-0.324476,0.117044,0.064542,0.091544,0.024806,0.071928,-0.016,2
-0.359924,0.171571,0.295642,-0.053041,-0.014269,0.334064,0.46331,0.683196,0.395844,0.563606,-1.060775,-0.021953,0.598659,-0.435002,-0.226676,-1.49426,-0.10745,-0.149471,0.194981,0.50128,0.252022,0.004653,-0.306098,-0.002956,-0.074453,-0.051726,-0.039332,-0.170542,-0.087196,-0.223272,-0.241147,-0.30551,0.055712,-0.300235,-0.059835,-0.077341,-0.168723,0.213145,0.164717,3
0.249624,0.557061,-0.007268,-0.163544,-0.260006,0.061964,-0.210792,0.344675,-0.138712,0.099743,-0.37963,0.419165,0.018653,0.089618,0.137051,-0.311875,0.151234,-0.00738,-0.091757,-0.075848,0.216987,-0.061496,-0.03272,-0.143371,0.025954,0.076699,-0.073294,0.040693,0.127073,0.074326,0.062054,-0.107397,0.006025,0.063212,0.052957,0.032982,-0.015677,0.023417,-0.022892,3
1.154823,0.28622,-0.231587,-0.033917,-0.307979,0.280508,-0.563822,1.014197,0.936153,-1.042707,-1.005451,-0.346078,0.005192,-0.48408,0.377151,-0.364596,-0.235188,0.209105,-1.03482,0.545574,-0.751344,0.237051,-0.316091,0.260933,-0.279869,0.519921,0.62824,0.625789,-0.098183,0.456079,-0.060155,-0.238976,0.298587,0.383513,-0.089898,-0.322307,0.296096,0.222447,-0.365396,5
-0.411117,0.354774,0.250147,-0.925679,-0.684434,-1.812006,-1.995142,2.838305,0.853136,-1.196025,-1.776886,-0.432044,0.882705,-0.822203,0.316317,0.357915,0.530465,-0.565863,-0.566229,-0.687362,-0.524644,-0.152829,-0.230263,-0.213876,0.326277,0.005308,0.407563,0.566688,0.260635,0.078738,-0.164972,-0.177,-0.350473,-0.36261,-0.13695,0.213075,-0.135782,0.183279,0.099419,3
0.385188,0.364294,-0.114954,1.405443,-2.308753,-3.001052,-2.193076,1.554377,-3.865894,3.297811,5.836594,-1.671828,0.018668,7.065239,2.478592,7.112523,1.752736,-1.390489,-3.152351,-5.247808,-0.045425,-1.609584,-0.379783,4.867971,0.178846,-4.130112,-7.051113,0.237844,3.000161,2.095737,1.662184,-0.434746,0.980788,-1.902961,-0.089209,-1.896839,-0.275591,0.71407,-3.342257,1
1.522741,1.222352,2.411338,1.524295,-1.513127,-0.808864,2.822709,4.013061,4.163744,-1.416147,0.439846,3.95093,-4.87481,4.277168,2.318773,3.702062,-1.0102,-0.049384,-0.27379,-2.830794,-0.693669,-0.495552,-0.239809,0.868614,2.303435,1.200762,-1.689535,2.716366,-0.323868,-1.16028,0.762062,0.130222,1.257566,-0.985957,-0.596377,-0.275254,0.520457,0.533642,-0.536197,2
-0.390831,-0.124021,0.091199,0.058727,-0.110308,-0.018172,-0.900076,1.571159,-0.076057,-0.919906,-0.937184,0.332158,0.852207,-0.370691,0.050439,0.731729,0.026878,0.052335,-0.545753,-0.429693,-0.485578,0.15327,-0.026968,-0.074009,0.181343,-0.110099,0.159976,0.335612,-0.050212,-0.093143,0.010026,0.043269,-0.349066,-0.151339,0.232821,0.039326,-0.04436,0.136412,0.000436,2
0.958338,-2.410232,1.803247,0.950032,-0.306151,-1.724335,-0.239128,0.703454,2.618505,-5.835587,4.23761,3.39374,3.282847,-3.176503,-1.555114,-3.786827,-2.740087,0.063916,0.296146,2.660879,0.647622,0.944029,-0.938257,-0.532387,0.561778,1.578548,-0.499441,0.682145,-0.976081,-0.610792,-0.764086,1.136785,2.248269,-1.166718,0.570017,-0.12476,1.110636,0.218474,0.703206,1
0.154769,0.788001,0.381332,0.12595,-0.787399,-0.281837,-0.330151,1.219198,0.003521,0.203779,-0.311102,-0.295911,0.035028,-0.143178,0.244475,0.392227,1.245589,1.456992,-0.330236,-0.225403,-0.852756,-0.527923,-0.510747,-0.391557,-0.834627,1.088647,0.984752,-0.18657,-0.906116,0.644847,-0.157162,-0.156968,-0.646722,-0.018424,0.279638,-0.445523,0.065413,0.462182,-0.165939,4
0.12556,-0.188929,-0.47087,0.006348,0.528938,-0.727377,-0.726417,-0.903568,-0.667371,-0.351458,0.355264,-1.16773,-0.613475,0.307737,0.349526,0.845037,1.507535,-0.837052,0.555106,-0.64835,-0.596243,-1.34855,0.062149,0.239024,0.270191,0.626905,0.126473,-0.991306,0.846528,0.730791,-0.689594,-1.043658,-0.642997,0.557813,0.410804,-0.121745,-0.060299,-0.241066,0.020497,4
-0.122625,-0.111739,0.339501,0.279468,2.635533,0.859119,2.361827,-3.882187,0.455171,2.165245,1.078747,0.027151,-0.357002,0.438219,-0.225768,0.100845,0.395151,0.26276,0.610796,0.729262,0.454914,0.044879,-0.100789,0.588716,-0.38085,-0.404298,-0.058923,0.009271,0.131651,0.330264,-0.279535,0.006911,-0.23212,0.224055,0.130634,0.044784,-0.309487,0.155304,0.223078,5
0.054752,-0.374424,0.546676,0.777989,-0.46851,-0.367768,-0.326781,0.416445,0.168638,-0.654206,0.226723,0.654916,-0.655839,1.051272,-0.265311,0.772547,-0.761336,-1.074473,0.472159,0.47134,0.242726,0.739348,0.535177,0.377653,0.540304,0.477288,1.199503,-0.686037,1.813614,-0.095171,0.302644,0.914922,0.232173,0.734752,-0.226122,0.421329,0.163838,0.602451,0.132273,4
0.955779,-0.356525,0.267013,0.177913,-1.577347,-0.751616,-1.556473,3.034231,0.416435,-1.654742,-0.677648,-0.046509,0.21959,0.400262,0.903139,-0.356427,-0.72147,-0.188394,-0.10823,-0.355662,-0.192295,-0.356594,-0.135585,-0.769188,0.143543,0.664651,-0.083775,0.006894,0.186051,-0.266189,0.363153,-0.047975,-0.150142,0.024418,-0.141996,-0.160176,-0.772011,0.142495,0.359824,5
-0.218566,0.882208,-0.277118,-0.33674,0.878901,-0.590373,-0.990542,2.106208,-0.929418,-1.338732,-0.437624,0.01192,0.333219,-1.061911,-0.161099,-0.912932,0.021375,-0.519663,0.87524,0.561526,0.939471,-0.318194,-0.543292,-0.002288,-0.055002,0.294663,-0.412309,0.053169,0.423007,0.235791,0.002607,-0.056444,0.008376,-0.281837,0.316182,-0.235172,0.135022,0.154641,0.381091,5
-1.301847,0.35241,0.372881,-0.524856,-0.476908,-0.21407,0.370399,1.398297,0.4865,-1.104737,0.481102,-1.625633,0.833821,-0.151455,0.064345,0.912707,-0.849373,0.444491,-1.089886,0.132903,-0.411827,-0.302151,0.551663,-0.007463,0.333714,0.712621,0.491169,0.623754,0.361255,-0.531232,0.051883,-0.043047,0.184739,0.159481,-0.311603,0.193056,0.185187,0.185631,0.100206,3
-0.619252,0.386643,0.169299,0.045743,-1.269734,0.974668,-0.45022,0.766484,0.632419,-0.055854,0.788902,-0.490252,-0.600633,1.171383,0.364579,0.257561,-0.465515,-0.114291,-0.451814,-0.663837,-0.0782,-0.583763,-0.163742,0.08929,0.359117,0.509398,-0.239939,0.31314,-0.262718,-0.621627,0.871665,-0.317608,-0.200213,-0.585631,0.215057,-0.462734,-0.446796,-0.19541,-0.056997,5
0.504348,0.012552,0.497237,0.921816,-0.869811,-0.160684,-0.623049,1.10306,-0.173652,-0.002535,0.768625,0.082461,0.468372,-0.0649,-0.44365,-0.900002,0.15552,0.451437,0.109753,0.246924,0.123222,-0.318036,-0.209778,-0.501287,-0.352225,0.134631,-0.200652,0.215577,-0.092422,0.192422,-0.212223,-0.291781,-0.221337,-0.304559,0.452791,0.011598,0.248974,-0.317431,-0.098335,5
-0.612186,9.420169,-0.880185,-2.782183,-6.134281,-3.881501,-9.141184,-10.424675,3.768276,-2.396364,4.351712,-1.67495,5.675884,0.282362,-4.968808,4.928437,3.818185,-1.933196,1.837049,5.137329,-0.457072,4.742636,2.338804,0.186869,-0.25229,-0.992138,3.786859,-0.905173,2.243469,2.759793,3.228259,-0.63768,-0.246308,1.869377,2.787894,-0.505206,1.15251,-1.825942,0.664346,1
0.173325,0.439574,-0.202364,-0.272982,0.74356,-0.628469,-1.106843,-0.270789,2.480267,-0.832812,0.510758,-0.447161,0.311679,-1.251681,-1.142861,1.542988,-0.258778,-0.846345,-1.728109,0.736428,-0.097527,0.025136,-0.186634,-0.703018,-0.473712,1.241435,0.305731,0.91769,-0.083069,-0.390912,0.417996,1.190163,0.27194,-0.05432,-0.344484,-0.214587,0.815627,-0.040421,0.247955,3
-0.865347,-0.543529,-1.265861,0.177241,2.322889,0.38967,0.927815,-1.403185,0.467494,0.33543,0.719891,0.531273,-1.27413,1.079462,0.389538,0.297533,0.069978,0.362003,0.17089,0.066425,0.271297,-0.19082,0.271408,-0.063241,-0.359168,-0.052044,-0.411312,-0.214032,-0.265768,-0.431361,0.07515,-0.154912,0.009334,-0.382405,0.006287,0.013236,0.034542,-0.023313,-0.033677,3
-0.254589,1.002709,-1.382857,-0.480281,-0.430272,-0.066534,-0.980998,1.015031,-1.774821,0.187439,0.11438,0.150962,0.851799,-0.493216,-0.105055,0.91679,0.317501,1.069676,0.7707,0.074829,0.731775,-0.282542,0.237246,-1.217384,-0.256498,-0.616342,-0.391894,1.66877,-0.46153,-0.687375,0.336551,-2.284872,-0.702767,0.311983,-0.708499,-0.248944,-0.923847,0.505491,-0.071815,4
-0.018157,0.110092,-0.881527,-0.150304,0.56603,-0.264668,0.103868,-0.956709,1.495084,-0.172248,-1.583119,0.350197,0.352341,-2.547571,-0.9869,-0.661202,-0.561921,0.480526,-0.132415,-0.653219,-0.178103,-0.539452,0.285831,-0.239187,-0.648747,0.644303,-0.898839,0.453572,-0.508929,-0.241119,-0.181031,0.497744,0.350625,0.034067,0.169975,0.365627,-0.160753,-0.10778,0.103227,2
