@relation epilepsy-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N36-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute K21 numeric
@attribute K22 numeric
@attribute K23 numeric
@attribute K24 numeric
@attribute K25 numeric
@attribute K26 numeric
@attribute K27 numeric
@attribute K28 numeric
@attribute K29 numeric
@attribute K30 numeric
@attribute K31 numeric
@attribute K32 numeric
@attribute K33 numeric
@attribute K34 numeric
@attribute K35 numeric
@attribute K36 numeric
@attribute y numeric

@data
4.043996,-3.94381,-2.979898,3.595486,10.265501,8.026928,10.261596,-0.597677,6.38938,11.955046,1.883789,-1.255553,4.93415,2.29185,-6.007438,2.855305,21.984969,-1.598988,0.179867,-4.791635,1.219572,4.666074,-0.454149,-8.536624,-1.916788,-6.574402,0.740206,-3.381329,-5.855336,-6.863215,9.556526,-10.637172,-4.253253,-10.788089,-4.99031,3.698963,2
6.17923,-6.115506,-3.154212,5.072079,8.976875,6.998933,9.96763,-1.546559,7.298994,11.124813,2.089274,-1.562817,4.514984,2.244144,-7.156782,1.321712,23.247974,-0.130969,-0.577748,-5.143249,1.680408,4.910482,-0.948133,-8.672098,-1.226294,-5.306908,0.787666,-4.63989,-7.689429,-8.575404,9.954771,-10.320601,-4.584546,-10.850276,-6.121409,2.738608,1
4.271417,-4.457587,-3.202768,3.944889,10.192229,8.093058,10.583643,-0.441834,6.674106,12.081139,1.867759,-0.733428,4.878299,2.304031,-6.327857,2.894408,22.63506,-1.723669,0.513103,-5.113383,1.568315,4.89122,-0.725556,-8.799184,-2.116727,-5.944057,0.588601,-3.920293,-6.169904,-7.461502,9.791841,-11.080856,-4.290993,-11.03718,-5.548632,3.994653,3
4.442438,-3.967687,-3.136146,3.69489,10.301483,8.367163,10.796271,-0.32014,6.561339,12.254149,1.887778,-0.855695,5.00443,2.194895,-6.108486,3.075367,22.429781,-1.74714,0.469517,-5.17142,1.406843,4.855274,-0.65759,-8.794457,-1.900993,-6.53203,0.556319,-3.484403,-6.114205,-7.221769,9.59986,-11.074023,-4.143417,-11.242227,-5.175546,4.110664,3
4.507375,-3.975228,-2.770949,3.559718,9.583297,8.098876,10.250971,-0.484359,6.240806,11.309523,2.005455,-0.928244,4.723367,2.18099,-5.99737,2.445659,20.84891,-1.353211,0.137535,-4.597739,1.355366,4.606334,-0.697828,-8.262211,-1.710234,-6.137456,0.386149,-3.377182,-5.88488,-6.784779,9.181529,-10.517972,-4.130094,-10.452272,-5.002481,3.867096,4
4.198051,-4.040873,-2.905311,3.841387,10.254118,8.048185,10.909758,-0.033442,6.487251,11.729767,1.99968,-1.622987,5.030672,2.318338,-6.337912,2.699046,21.872713,-1.416402,0.509691,-5.11511,1.004382,4.354203,-0.704704,-8.047908,-1.683678,-6.181369,0.610201,-2.878466,-5.786851,-6.871778,9.624289,-10.590154,-4.199011,-10.252741,-5.415413,3.948927,2
4.583218,-4.490808,-3.14353,4.114658,10.1966,8.452588,10.648617,-0.635448,7.013626,11.925946,2.016001,-0.455692,4.668674,2.213732,-6.450434,2.570654,22.47202,-1.526747,0.159021,-4.834964,1.322816,5.015915,-0.828059,-9.152984,-1.949479,-6.750846,0.581003,-3.698549,-6.204461,-7.410559,9.819074,-11.085047,-4.433962,-10.982685,-5.249101,4.103514,4
4.565452,-3.685037,-3.239545,4.082863,9.841941,8.048196,10.994639,0.246363,6.332011,11.66141,2.035099,-0.706758,4.795576,2.203901,-5.86564,2.851186,21.855996,-1.584369,0.684557,-5.000685,1.390534,4.561886,-0.896672,-8.36601,-1.862259,-6.307914,0.447541,-3.310682,-6.153156,-7.235654,9.396099,-10.859219,-3.893484,-10.612892,-5.476319,4.212458,3
4.194206,-3.864706,-2.779422,3.293114,10.548681,8.145861,10.484031,0.000028,6.324717,11.879414,1.928211,-0.865258,5.094232,2.273483,-5.676958,2.880426,21.242044,-1.982701,0.429194,-4.77127,1.122909,4.834074,-0.682272,-8.110792,-2.011193,-6.253036,0.403171,-3.232653,-5.641066,-6.798353,9.449569,-10.550623,-4.024082,-10.371132,-4.602835,3.777075,5
2.400491,-4.674499,-5.97738,3.387959,11.758652,12.11282,10.078433,0.507209,6.21014,12.990915,2.093788,0.87692,5.192612,5.289101,-9.310023,4.567309,22.937646,-3.933882,-0.045118,-5.109877,1.988306,5.350624,-0.86481,-5.736053,-4.139437,-5.206326,-4.28857,-1.574202,-3.903272,-7.805548,11.504688,-7.57302,-5.287456,-11.658765,-4.622996,1.104163,1
6.582914,-2.41297,-1.295524,6.538242,10.465834,8.824186,8.404598,-1.933992,9.066683,12.352155,2.789565,0.765658,5.835915,2.153985,-7.727061,5.884391,22.621162,0.202473,2.591988,-4.25056,1.103438,5.1639,-0.203121,-10.894229,-1.299611,-9.110986,3.827202,-5.712756,-6.543766,-10.603499,5.380903,-11.624671,-4.232271,-13.772315,-4.204328,3.385363,1
4.050442,-3.538095,-3.441159,3.534426,10.397208,8.079257,9.746465,-0.729025,5.654474,11.576094,2.166072,-0.737809,4.873688,1.716241,-4.819033,3.491743,21.126977,-1.82983,-0.571731,-4.887922,1.708223,5.258905,-0.53445,-8.328499,-1.404594,-7.618181,1.276599,-3.440069,-5.716078,-6.469182,8.919559,-10.108094,-4.031873,-10.8479,-4.145797,3.366869,1
4.144706,-4.287796,-2.698066,4.153569,9.983437,8.362539,10.48711,-0.677015,7.007493,11.493049,1.759809,-1.169427,4.978053,2.596833,-6.707838,2.396412,22.161827,-1.418311,0.613129,-4.717576,1.258576,4.656542,-0.532474,-8.387977,-1.995111,-5.990293,0.365795,-3.350056,-5.673045,-7.265406,9.828004,-10.722621,-4.510634,-10.475731,-5.341179,3.697094,3
4.423121,-3.946689,-2.860652,3.394833,9.79041,7.925994,10.063435,-0.310614,6.283596,11.22962,1.882848,-0.961756,4.684919,2.131964,-5.515865,2.421057,20.770312,-1.481177,0.255538,-4.807922,1.189543,4.759773,-0.644794,-7.953207,-1.677346,-6.181365,0.603443,-3.229961,-5.750265,-6.710249,9.158092,-10.345146,-3.794345,-10.260731,-4.614675,3.732221,4
4.440874,-4.098107,-2.855133,3.205125,9.730272,7.692263,10.428248,-0.595988,6.338681,10.941386,1.739793,-1.123109,4.853175,2.32759,-5.784187,2.452714,20.649006,-1.727993,0.096042,-4.721927,1.616597,4.54107,-0.959483,-8.197989,-1.672986,-6.079012,0.73969,-3.249991,-5.726101,-6.296486,9.320055,-10.364829,-3.469523,-10.424211,-5.303216,3.75206,4
4.241967,-4.204074,-2.799664,3.875727,10.175615,8.322707,10.826081,-0.338093,6.559257,11.568845,1.784149,-1.138278,5.052136,2.474527,-6.122162,2.360456,21.55297,-1.801984,0.462174,-5.059951,1.362358,4.554097,-0.723528,-8.009223,-1.942911,-6.162448,0.764532,-3.621192,-5.826477,-6.819378,9.595693,-10.810384,-4.130375,-10.619565,-5.222485,4.091443,4
4.59294,-3.946114,-2.775371,3.846142,9.923297,8.288854,10.109009,-0.555306,6.563738,11.329715,1.942348,-1.151308,4.686734,2.128188,-5.875994,2.338631,21.408245,-1.706349,0.173529,-4.872351,1.406398,4.616244,-0.69331,-8.24557,-1.598783,-6.453032,0.755223,-3.310108,-6.047156,-6.834047,9.578483,-10.7946,-4.173988,-10.58634,-4.789995,3.879662,2
4.178651,-4.049074,-2.891359,3.458486,9.84785,7.718315,9.982727,-0.54388,6.36635,11.141266,1.69896,-1.050399,4.637384,2.096145,-5.69754,2.594655,20.972612,-1.361979,0.039555,-4.574389,1.270487,4.634883,-0.577429,-8.160367,-1.608317,-6.053355,0.62366,-3.378166,-5.589725,-6.632861,9.134315,-10.177969,-3.835235,-10.333652,-5.052425,3.582027,4
4.911114,-4.501791,-3.728828,3.786059,9.992632,8.075119,11.359466,0.014385,6.628933,12.310568,2.045478,-0.473742,5.261399,1.664047,-5.769499,2.884211,22.826812,-1.438371,-0.146341,-5.744745,1.14881,4.911765,-0.776787,-8.78152,-1.985784,-6.94636,0.507254,-3.578422,-6.233597,-7.4238,9.664251,-11.086012,-4.075031,-10.639614,-5.377356,4.321806,2
4.555011,-3.902118,-2.817764,3.925158,9.491531,7.876603,9.989037,-0.224063,6.070001,11.487349,1.884738,-1.256615,4.789715,2.389821,-6.217513,2.589949,21.100087,-1.733695,0.419688,-5.025731,1.559963,4.159737,-0.93047,-8.690177,-1.812229,-5.724993,0.883188,-3.291974,-6.478925,-6.923845,9.60854,-10.53319,-4.224335,-10.944429,-4.865012,4.126611,3
4.158597,-4.212659,-3.062583,3.608764,9.977212,7.978029,10.46559,-0.304915,6.350725,11.625293,1.954403,-0.84252,4.78218,2.15187,-5.829058,2.640215,21.701102,-1.6214,0.337445,-4.969831,1.298255,4.629964,-0.683112,-8.316859,-1.94284,-6.085562,0.459198,-3.570986,-5.927171,-7.009513,9.584419,-10.686889,-3.978735,-10.604315,-5.128057,3.928504,3
5.05058,-3.904993,-4.744385,2.414567,10.556134,7.866161,12.329808,-0.298181,4.585521,12.320178,4.019304,0.566542,6.819224,2.522555,-5.926851,4.862599,22.595455,-2.848543,-0.018152,-5.012863,2.457037,7.290903,-1.480129,-8.687113,-1.782764,-6.996664,-0.310938,-3.806452,-6.67517,-8.312339,9.030993,-10.720942,-5.540233,-10.996472,-4.958903,3.337203,1
4.724304,-4.276979,-3.216782,3.804611,10.032024,8.186618,10.200212,-0.456435,6.37898,11.73798,1.882183,-1.098917,4.803846,1.897382,-5.94432,2.290322,21.691785,-1.531185,-0.125685,-5.159116,1.513435,4.844543,-0.633099,-8.537909,-1.611001,-6.370481,0.739833,-3.49567,-6.421256,-7.016652,9.650008,-10.924283,-4.287934,-10.786026,-4.690813,4.069034,3
4.356988,-3.826779,-2.901473,3.701789,10.04701,8.372273,10.407062,-0.161091,6.199169,11.757227,1.972167,-0.737362,4.763514,2.238987,-5.619124,2.373883,21.36431,-1.535224,0.357088,-4.746574,1.289744,4.818882,-0.648459,-8.428426,-2.109265,-6.230845,0.333844,-3.334238,-6.116149,-7.247183,9.563157,-10.672211,-4.331809,-10.691023,-4.817885,4.068222,4
4.926891,-3.932334,-3.483506,3.279907,11.253266,8.262133,11.540344,0.29638,6.677274,12.376497,1.527445,-0.782083,5.448786,2.031711,-5.065005,3.217627,22.063918,-1.694354,0.020265,-5.383583,1.503382,5.5009,-0.833158,-8.317374,-1.724109,-6.795629,0.815777,-3.152831,-5.822621,-7.134371,9.476829,-10.724342,-3.626147,-10.474123,-4.74598,3.897095,2
4.718952,-4.532954,-2.922184,3.607588,9.782278,7.744889,10.381462,-0.379347,6.452059,11.812545,1.567246,-0.80615,5.214334,2.173499,-5.870615,2.599723,21.849263,-1.390123,0.093862,-5.131821,1.649659,4.800377,-1.046756,-8.898848,-1.983153,-6.282444,0.810337,-3.886949,-6.02828,-7.749909,9.784565,-10.403884,-4.119,-10.340778,-5.512115,3.560163,5
3.935187,-3.78635,-3.743591,3.875919,10.035854,9.18818,10.930987,0.108388,6.195388,12.031578,2.39442,-1.221323,4.615462,1.891883,-6.698622,3.034439,22.731873,-2.132175,0.158332,-6.3584,1.75937,4.032055,-0.691523,-7.700398,-2.06311,-5.837526,-0.065877,-2.346539,-6.252679,-6.989956,9.848801,-10.548338,-4.531805,-10.56305,-5.697193,4.581706,1
4.490304,-3.811897,-3.031787,3.445054,10.234965,8.215992,10.478939,-0.276981,6.234643,11.74999,1.775866,-0.847397,4.968085,2.381038,-5.603581,2.788422,21.731631,-1.969615,0.307068,-5.026063,1.228409,4.797954,-0.784129,-8.336556,-1.824255,-6.260156,0.203944,-3.468892,-5.944348,-6.96996,9.471683,-10.681578,-4.003095,-10.810103,-5.075645,3.94785,5
4.372249,-4.013487,-2.974804,3.599458,10.250609,8.174008,10.733789,-0.253196,6.488787,11.758211,1.923035,-0.911438,4.971382,2.17975,-5.776485,2.688165,21.662094,-1.676268,0.339565,-4.985881,1.307075,4.833968,-0.698008,-8.218067,-1.85458,-6.446477,0.585437,-3.295563,-5.808571,-6.928427,9.496623,-10.739151,-4.006836,-10.475914,-5.038669,3.887735,3
3.430133,-7.245525,-6.287828,5.814533,9.275688,4.795692,12.705533,-0.315159,5.950736,8.741744,3.021332,0.169997,1.638638,0.925017,-5.645931,3.746464,25.120437,1.372633,-0.906479,-3.485974,1.987736,4.138306,0.041398,-7.449422,-2.957451,-4.295181,2.144878,-6.300912,-7.408508,-8.009446,7.875514,-10.473916,-4.112736,-11.266081,-11.567863,4.133176,1
4.218235,-4.210228,-3.004356,3.779936,10.091926,8.185378,10.260624,-0.529682,6.576652,11.822551,1.752764,-0.920427,4.888095,2.383075,-6.186633,2.731491,21.916333,-1.772484,0.310292,-4.909545,1.555603,4.710588,-0.706628,-8.541025,-1.962509,-6.132549,0.66618,-3.573493,-6.028692,-7.204711,9.641686,-10.574745,-4.343848,-10.839323,-5.142121,3.865007,3
3.925653,-3.971224,-3.027003,4.074757,9.5772,8.408135,9.970535,-0.719317,6.561616,11.668762,2.04871,-0.597881,4.50377,2.518168,-6.500432,2.650128,22.108548,-1.764707,0.618424,-4.791055,1.471427,4.647316,-0.529829,-8.560124,-2.092589,-6.019897,0.311911,-3.889691,-6.110897,-7.14728,9.689847,-11.026871,-4.27161,-11.309718,-5.11314,4.079917,2
3.799106,-4.229711,-4.373946,3.684412,10.025787,8.884572,11.596565,-0.074878,7.510094,11.571934,2.05715,1.251206,4.144728,1.864691,-5.864184,2.069196,22.97281,-1.431377,0.56004,-5.219698,2.078811,6.108928,-0.166866,-7.757452,-2.750731,-5.993843,-0.851173,-3.931558,-6.35779,-7.424548,9.204492,-11.700452,-2.841428,-10.061674,-5.278943,4.830825,1
4.446303,-4.118394,-3.233406,3.815386,9.945224,8.084432,10.312267,-0.447938,6.304871,11.834256,1.769299,-1.061877,4.848144,2.154618,-6.02719,2.75671,21.800949,-1.513778,0.035937,-5.047395,1.461134,4.688386,-0.488641,-8.59949,-1.78449,-6.347457,0.441818,-3.440482,-6.093826,-6.944573,9.580501,-10.732816,-4.128328,-11.040582,-5.019977,3.864957,4
4.609737,-4.25114,-3.178492,3.887955,10.170708,8.217554,10.511021,-0.385807,6.623809,11.947563,1.750708,-1.197084,4.947562,2.130741,-6.166123,2.423804,22.056626,-1.452496,0.110361,-5.244697,1.346645,4.823328,-0.637149,-8.541758,-1.813868,-6.163958,0.606188,-3.335438,-6.116396,-7.144355,9.789068,-10.936248,-4.201631,-10.759666,-4.977848,4.076671,2
5.189737,-2.516639,-2.954368,3.702226,9.566011,7.887841,9.11583,0.285749,6.046906,12.036316,2.071671,-0.099163,3.896628,3.449911,-6.130365,3.757625,21.239192,-1.961655,1.053889,-5.839583,2.06518,4.964286,-0.891178,-8.902895,-1.368019,-5.741409,1.084529,-3.577818,-7.591889,-7.502841,8.45335,-9.92514,-3.660232,-11.16544,-3.758575,3.83099,1
4.528272,-3.992495,-3.167273,3.627261,10.086511,8.112952,10.474248,-0.257755,6.388252,11.761188,1.773035,-0.960353,4.929673,2.177493,-5.93155,2.714958,21.47989,-1.557524,0.082023,-5.063536,1.522317,4.83219,-0.68814,-8.339028,-1.731756,-6.203134,0.530068,-3.275649,-5.940487,-6.902487,9.360162,-10.486573,-4.036761,-10.653502,-4.832176,3.886092,3
4.610608,-3.953219,-3.181507,3.8418,10.086736,8.152879,10.314877,-0.329973,6.190864,11.67303,1.861381,-1.141399,4.690205,2.242954,-5.870963,2.41508,21.344623,-1.576346,0.121616,-4.94064,1.568365,4.782055,-0.739354,-8.460311,-1.748665,-6.272645,0.695955,-3.384368,-6.414803,-6.824408,9.639547,-10.717482,-4.204399,-10.882392,-4.738191,4.055852,3
4.272124,-3.798895,-3.113876,3.934314,10.063272,8.069032,9.844727,-0.168788,6.72917,11.291615,2.17063,-1.054852,4.881683,1.881423,-5.961286,3.025654,20.807268,-1.961787,0.410588,-4.828855,1.337275,4.631571,-0.547155,-8.220549,-1.610885,-5.850528,0.93565,-2.92243,-5.638444,-6.608053,9.225239,-10.911574,-4.12271,-10.534965,-4.555193,3.972465,4
4.387304,-4.219222,-2.969518,3.961105,9.967831,8.168364,10.715235,-0.434899,6.487039,11.724669,2.182647,-0.85172,5.007085,2.109075,-5.957472,2.691882,22.183809,-1.674902,0.338041,-4.998964,1.4594,4.65365,-0.766133,-8.52914,-1.981089,-6.335274,0.822269,-3.469641,-6.249234,-7.207018,9.68882,-11.095214,-4.323374,-10.790491,-5.241066,4.041202,2
4.001289,-4.589276,-3.292319,3.641427,10.303506,8.642953,10.546005,-0.460201,6.821448,11.966128,1.983001,-0.626145,4.822171,2.691629,-6.254621,2.431449,22.337812,-1.896341,0.60866,-5.073156,1.391012,5.059835,-0.760296,-8.430582,-2.256123,-6.786241,0.533608,-4.350221,-6.31889,-7.270931,10.090446,-11.035194,-3.870836,-11.325021,-5.142412,4.203017,4
4.486285,-4.342082,-2.8483,3.903506,10.314066,8.307697,10.328403,-0.753302,6.805086,11.68098,1.627166,-1.018657,4.91122,2.514501,-6.024464,2.45208,21.95125,-1.736989,0.094617,-4.879892,1.561608,4.752113,-0.726419,-8.675432,-1.879566,-6.403461,0.931334,-3.818798,-6.142107,-7.190011,9.90978,-10.917729,-4.181455,-10.940208,-5.024686,3.850094,2
4.494282,-4.030836,-2.992902,3.641145,9.933474,8.234364,10.59497,-0.411442,6.394732,11.96373,1.726285,-0.869614,5.040124,2.01088,-5.970081,2.425562,21.818079,-1.589472,0.230791,-5.033277,1.362163,4.896918,-0.495164,-8.419823,-1.792518,-6.207109,0.129422,-3.37548,-5.996427,-6.942896,9.473462,-10.857432,-4.135699,-10.612835,-4.799792,4.004417,5
4.731461,-4.280814,-2.375192,3.248084,10.195469,8.3091,10.998753,-0.161905,7.27814,11.288605,1.937685,-0.98959,5.681113,3.286099,-5.937345,2.316466,21.00405,-2.365661,0.685508,-5.8191,1.202279,4.583187,-0.917294,-8.376118,-1.904203,-5.829622,0.994384,-3.821838,-5.581575,-6.902226,9.742005,-10.908219,-4.201715,-10.431863,-4.875976,4.10291,4
4.028984,-3.911648,-2.769475,3.781774,9.844151,8.221678,9.949626,-0.441347,6.320136,11.523914,2.03997,-1.106701,4.670477,2.213384,-6.065528,2.306998,21.296398,-1.742296,0.534203,-4.778796,1.103171,4.533596,-0.413273,-8.17145,-1.797235,-6.214352,0.505146,-3.451917,-5.777571,-6.729428,9.508159,-10.801789,-4.223516,-10.742207,-4.623361,3.968731,3
4.306554,-3.918119,-3.130348,3.58261,10.19535,8.055347,10.654536,-0.424534,6.380162,11.779279,1.961438,-0.588844,4.954675,2.313256,-5.606247,2.927375,21.90583,-1.835442,0.495067,-4.731514,1.428485,4.980098,-0.736615,-8.359632,-2.004068,-6.511229,0.618796,-3.663203,-5.968341,-7.158789,9.555458,-10.916465,-4.106183,-10.87982,-5.211265,3.815549,3
4.472013,-4.138668,-2.919167,4.265643,10.263924,8.436248,10.545179,-0.179437,6.943042,12.014147,1.735752,-0.695903,5.452844,2.197411,-6.022713,2.738686,21.606066,-1.500583,0.271437,-4.670307,1.489832,4.966739,-0.770738,-8.688265,-2.029193,-6.165758,0.808111,-3.292251,-5.936542,-7.44398,9.679388,-11.055985,-4.49294,-10.581505,-4.518572,3.890117,4
4.69044,-3.98715,-3.160865,4.108255,10.203241,8.328608,10.157771,-0.247519,6.601951,12.176994,1.737309,-0.98636,4.67811,1.917413,-5.726248,2.55443,22.04221,-1.363145,0.134321,-5.108111,1.526226,4.884233,-0.481889,-8.485644,-1.865898,-6.08475,0.509362,-3.573063,-6.356233,-7.200806,9.645254,-10.928118,-4.021621,-11.00349,-4.435387,4.037828,5
4.389121,-4.03969,-2.883322,3.898872,9.836599,8.149228,10.297449,-0.508464,6.260771,11.843346,2.000065,-1.244004,4.873937,2.074581,-6.299131,2.755203,22.148593,-1.88063,0.265854,-5.183247,1.427449,4.250532,-0.64791,-8.752404,-1.6345,-6.339786,0.903493,-3.363021,-6.275128,-7.183475,9.67401,-10.906173,-4.643273,-11.152566,-5.23608,4.120111,2
4.796099,-4.111485,-2.673952,3.831459,9.951683,8.134436,10.382193,-0.465269,6.319141,11.896058,1.650047,-1.340559,5.184589,2.223615,-5.818451,2.622656,21.921467,-1.764466,0.308631,-4.951388,1.315131,4.550875,-0.790326,-8.732022,-1.603566,-6.698743,0.890976,-3.412831,-6.046645,-7.429313,9.815833,-10.792497,-4.584887,-10.869168,-5.090858,3.697218,2
3.441907,-6.653467,-2.781854,1.7511,10.73963,9.139918,11.069615,-1.575399,6.423284,10.069407,3.155707,4.367219,6.863856,2.72833,-2.542192,3.325276,21.205266,-4.044851,-0.462899,-6.082836,2.006127,7.681638,-2.764661,-9.581227,-3.100749,-11.360364,1.293341,-9.329619,-4.459615,-7.689705,13.278442,-12.200244,-1.260067,-9.205511,-6.357738,1.319208,1
4.494386,-4.275011,-3.210805,3.69457,10.120181,8.233082,10.35614,-0.192053,6.418206,11.718001,2.017469,-1.060569,4.783431,2.106874,-6.03092,2.277176,21.401367,-1.395305,0.158694,-5.231826,1.054973,4.710633,-0.537137,-8.164919,-1.625247,-6.13416,0.422726,-3.381651,-6.11147,-7.097399,9.496431,-10.798336,-4.151343,-10.793417,-4.620758,4.024396,3
4.131348,-3.955394,-2.904343,3.605775,9.827909,8.019832,10.201202,-0.300317,6.294749,11.349033,1.79067,-0.979598,4.70382,2.091779,-5.611495,2.429161,20.970506,-1.475099,0.202969,-4.660538,1.337339,4.593905,-0.539049,-7.902198,-1.707319,-6.281726,0.461366,-3.309204,-5.896419,-6.614312,9.358302,-10.571066,-3.72221,-10.405869,-4.614175,3.854625,5
4.717235,-4.385625,-2.944592,3.7218,10.535892,8.078569,10.812622,-0.352039,6.629712,11.599705,2.144961,-1.215311,5.31499,1.764305,-5.564665,2.584675,21.615648,-1.980048,0.196247,-5.007775,1.141072,4.88752,-0.691584,-8.396903,-1.593331,-6.782302,1.074292,-3.650836,-6.022957,-7.056754,9.79552,-11.157357,-4.369916,-10.60811,-4.995267,3.95748,4
3.515085,-4.897109,-3.814447,3.848018,12.143885,9.727222,8.10615,0.367261,6.177226,10.258421,6.14877,1.985152,3.546963,2.702907,-5.076016,3.862044,21.840885,-5.230476,1.402928,-5.493303,0.382104,6.607386,-0.958877,-8.611511,-2.165346,-8.083796,-0.832289,-6.183143,-5.937456,-9.132079,8.836596,-9.085421,-5.794857,-12.042747,-4.100026,2.622467,1
4.801624,-4.129817,-3.032772,3.758043,10.01001,8.261881,10.251622,-0.257104,6.427597,11.859927,1.748526,-1.097741,5.125648,2.107473,-5.861156,2.610732,21.613815,-1.348589,-0.183085,-4.836892,1.381466,4.953362,-0.58964,-8.502035,-1.678986,-6.423672,0.61145,-3.695651,-5.866106,-7.137478,9.50613,-10.75469,-4.239911,-10.8101,-5.054938,3.884687,4
4.813167,-3.97541,-3.455336,3.765295,10.739307,7.730191,11.098699,0.068898,6.106996,12.372945,1.655269,-1.300391,5.202542,1.705133,-5.832891,2.947422,21.979529,-0.502534,-0.309847,-4.617,1.205916,5.158704,-0.280871,-8.64859,-1.770435,-6.767465,0.3007,-3.098194,-5.82333,-7.237506,9.18864,-10.189837,-4.166867,-10.616043,-5.094247,3.450912,4
4.283421,-3.339074,-2.868101,3.352608,10.25871,8.221619,10.223326,0.352862,5.877193,11.884051,2.206085,-1.130226,4.715425,2.131448,-5.473014,2.852043,21.018208,-1.902779,0.827841,-4.96151,1.162488,4.670799,-0.464441,-8.158178,-1.826962,-6.235759,0.260114,-3.029629,-5.955142,-6.602188,9.113376,-10.630155,-3.913361,-10.863771,-4.33559,3.91664,2
4.7182,-3.815852,-3.052076,3.505958,10.186156,8.129645,10.279547,-0.243024,6.218525,12.226569,1.594315,-1.330993,4.955586,1.866643,-5.938319,2.761847,21.667161,-1.419824,0.139842,-5.069934,1.47565,4.931675,-0.611504,-8.731282,-1.81242,-6.359578,0.592988,-3.093642,-5.941239,-7.205846,9.456175,-10.469644,-4.125108,-10.891284,-4.766822,3.765634,4
3.829386,-3.963152,-3.601822,2.885893,9.974943,7.406821,10.696427,-0.311613,5.613584,11.970917,1.706132,-1.708659,4.829472,2.286645,-5.837843,3.009696,21.948056,-0.913745,-0.159984,-5.033367,1.493634,4.624383,-0.113914,-8.259296,-1.56298,-6.409572,0.496608,-3.457979,-6.329835,-6.679124,9.097905,-10.151248,-4.008544,-11.118611,-5.482673,3.894173,4
4.174788,-3.81818,-2.7279,3.423554,9.61654,8.135668,10.260858,-0.327493,6.255935,11.405679,1.977552,-0.863644,4.962653,2.421909,-5.897701,2.817444,20.863274,-2.003054,0.386105,-4.680032,1.381705,4.730589,-0.744304,-8.364853,-1.700782,-6.083657,0.390183,-3.241976,-5.667184,-6.598494,9.385072,-10.631974,-3.972821,-10.575273,-4.70106,3.879822,4
4.456229,-4.064051,-3.021261,3.64653,10.061369,8.322684,10.345394,-0.439402,6.36653,11.915583,1.883792,-1.063263,4.92787,2.34569,-6.224523,2.616183,21.693992,-1.637973,0.119352,-5.001773,1.471679,4.724137,-0.669808,-8.426406,-1.864194,-6.248016,0.475666,-3.327739,-6.210469,-6.984652,9.518551,-10.662224,-4.207771,-10.925068,-4.974975,3.945471,5
4.343221,-4.030564,-2.910353,3.807469,10.279465,8.464227,10.512587,-0.375498,6.630155,11.999321,2.177803,-0.708915,4.971279,2.266976,-6.125644,2.732411,22.478306,-1.888301,0.256148,-5.527028,1.210345,4.638371,-0.829207,-8.705698,-1.73812,-7.067768,1.128398,-4.000847,-6.10785,-7.323476,9.660993,-10.867819,-4.063544,-11.394095,-5.420077,4.101557,5
4.503956,-3.947155,-2.970495,3.710018,9.899242,8.121631,10.26841,-0.280374,6.228645,11.671897,1.864206,-1.192934,4.883479,2.227558,-5.914604,2.504539,21.336178,-1.687023,0.237639,-5.003244,1.333016,4.577182,-0.715884,-8.360306,-1.730424,-6.300929,0.672117,-3.240075,-6.06197,-6.925311,9.575442,-10.668226,-4.224126,-10.720939,-4.884913,3.938036,3
4.655708,-3.80871,-3.023697,3.446211,10.154714,8.040279,10.723632,-0.024034,6.186669,11.776172,2.121364,-1.090863,4.94796,2.055906,-5.623039,2.797198,21.574363,-1.625459,0.340208,-4.815416,1.465176,5.084934,-0.708499,-8.329566,-1.795018,-6.438078,0.605407,-3.102453,-5.935911,-6.760127,9.348387,-10.804999,-4.08562,-10.518358,-4.721001,3.840303,5
5.125996,-3.493879,-3.491989,4.202811,8.965228,8.259748,11.118012,-0.430785,5.885671,11.835297,1.694765,-0.698756,4.64283,2.505827,-7.170959,2.51239,21.954728,-1.906181,0.706446,-6.03597,2.040361,4.032798,-1.353073,-8.704532,-2.013263,-5.028204,0.449107,-2.39565,-6.467358,-7.58795,9.605439,-10.972421,-5.079,-10.88551,-5.908606,5.208923,1
4.14438,-4.307254,-3.026717,3.529904,9.805114,7.971601,10.260816,-0.525296,6.233808,11.547997,1.978844,-1.150665,4.876513,2.537719,-6.105133,2.421144,21.453545,-1.355616,-0.109015,-4.775297,1.283299,4.498432,-0.600242,-8.62717,-2.05791,-5.948212,0.329653,-3.755095,-6.36309,-6.973474,9.755852,-10.531357,-3.995351,-11.170205,-5.195418,3.828475,3
